datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final,Q_mid,Q_low,Q_high
2025-07-30T15:00:00+00:00,717.45,1.017,661.858,10.953,55.5920000000001,69.82150000000013,1.5362385459038335,1.0753669821326834,1.9971101096749835
2025-07-30T16:00:00+00:00,714.183,0.947,661.275,10.64,52.908000000000015,67.13750000000005,1.3547201442196841,0.9483041009537788,1.7611361874855893
2025-07-30T17:00:00+00:00,711.792,0.877,661.567,10.157,50.22500000000002,64.45450000000005,1.186794980869349,0.8307564866085443,1.5428334751301538
2025-07-30T18:00:00+00:00,710.392,0.813,661.275,9.877,49.11700000000008,63.346500000000106,1.1213090567609194,0.7849163397326435,1.4577017737891953
2025-07-30T19:00:00+00:00,709.808,0.767,660.692,9.53,49.11599999999999,63.345500000000015,1.1212509605727548,0.7848756724009283,1.4576262487445812
2025-07-30T20:00:00+00:00,709.517,0.737,660.808,8.733,48.70900000000006,62.93850000000009,1.0977557488149872,0.768429024170491,1.4270824734594834
2025-07-30T21:00:00+00:00,709.4,0.713,660.692,8.423,48.70799999999997,62.9375,1.0976983888907201,0.768388872223504,1.4270079055579363
2025-07-30T22:00:00+00:00,708.817,0.65,660.692,8.157,48.125,62.35450000000003,1.0645634688537844,0.745194428197649,1.3839325095099198
2025-07-30T23:00:00+00:00,708.817,0.633,660.692,8.07,48.125,62.35450000000003,1.0645634688537844,0.745194428197649,1.3839325095099198
2025-07-31T00:00:00+00:00,708.233,0.61,660.4,7.797,47.83299999999997,62.0625,1.0481964490845457,0.7337375143591819,1.3626553838099094
2025-07-31T01:00:00+00:00,708.525,0.573,660.517,7.68,48.007999999999925,62.23749999999996,1.057987156241466,0.7405910093690261,1.3753833031139058
2025-07-31T02:00:00+00:00,708.408,0.597,660.808,7.64,47.60000000000002,61.82950000000005,1.0352456024332164,0.7246719217032515,1.3458192831631814
